,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
2521,A.1 General,12,82,L82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.8136144484
2522,A.1 General,15,82,O82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.5208211007
2523,A.1 General,16,82,P82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,0.82516291414
2524,A.1 General,17,82,Q82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,rated (only for jurisdictions where rating is allowed),Categorie_template_2,False,,
2525,A.1 General,18,82,R82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,0.86309063044
2526,A.1 General,19,82,S82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.99179404693
2527,A.1 General,20,82,T82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.9483343975
2528,A.1 General,21,82,U82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,rated (only for jurisdictions where rating is allowed),Categorie_template_2,False,,
2529,A.1 General,22,82,V82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.3185614125999998
2530,A.1 General,24,82,X82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.8732282082
2531,A.1 General,25,82,Y82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,0.9108408574000001
2532,A.1 General,26,82,Z82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.6823983938999998
2533,A.1 General,30,82,AD82,Specialised Lending,rated (only for jurisdictions where rating is allowed),SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,0.93020001996
2534,A.1 General,31,82,AE82,Specialised Lending,rated (only for jurisdictions where rating is allowed),SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.2074129055
2535,A.1 General,32,82,AF82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.9785017992999998
2536,A.1 General,33,82,AG82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,0.94571146242
2537,A.1 General,34,82,AH82,Specialised Lending,rated (only for jurisdictions where rating is allowed),Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,2.5451579285
2538,A.1 General,36,82,AJ82,Specialised Lending,rated (only for jurisdictions where rating is allowed),EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,rated (only for jurisdictions where rating is allowed),Categorie_template_2,True,,1.5381222826
2539,A.1 General,15,83,O83,,project finance; of which:,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,project finance; of which:,Categorie_template_2,False,,
2540,A.1 General,16,83,P83,,project finance; of which:,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,project finance; of which:,Categorie_template_2,False,,
2541,A.1 General,3,84,C84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Exposures post substitution,,,,pre-operational phase,Categorie_template_2,False,,
2542,A.1 General,4,84,D84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,pre-operational phase,Categorie_template_2,True,,2.4801936363
2543,A.1 General,5,84,E84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,pre-operational phase,Categorie_template_2,True,,0.92706111467
2544,A.1 General,6,84,F84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,pre-operational phase,Categorie_template_2,True,,0.93171273101
2545,A.1 General,7,84,G84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Exposures post substitution,,,,pre-operational phase,Categorie_template_2,False,,
2546,A.1 General,8,84,H84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,pre-operational phase,Categorie_template_2,True,,0.9130235344200001
2547,A.1 General,10,84,J84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,pre-operational phase,Categorie_template_2,True,,1.47222244123
2548,A.1 General,11,84,K84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,pre-operational phase,Categorie_template_2,True,,1.8490266209000001
2549,A.1 General,12,84,L84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,pre-operational phase,Categorie_template_2,True,,0.5165325195
2550,A.1 General,15,84,O84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,pre-operational phase,Categorie_template_2,True,,2.1062153451
2551,A.1 General,16,84,P84,Specialised Lending,pre-operational phase,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,pre-operational phase,Categorie_template_2,True,,1.3308587570000001
2552,A.1 General,17,84,Q84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,pre-operational phase,Categorie_template_2,False,,
2553,A.1 General,18,84,R84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,pre-operational phase,Categorie_template_2,True,,0.9208933772000001
2554,A.1 General,19,84,S84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,pre-operational phase,Categorie_template_2,True,,1.7619197152000001
2555,A.1 General,20,84,T84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,pre-operational phase,Categorie_template_2,True,,2.101831352
2556,A.1 General,21,84,U84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,pre-operational phase,Categorie_template_2,False,,
2557,A.1 General,22,84,V84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,pre-operational phase,Categorie_template_2,True,,2.2003884839
2558,A.1 General,24,84,X84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,pre-operational phase,Categorie_template_2,True,,1.6451725251999998
2559,A.1 General,25,84,Y84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,pre-operational phase,Categorie_template_2,True,,1.04379007979
2560,A.1 General,26,84,Z84,Specialised Lending,pre-operational phase,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,pre-operational phase,Categorie_template_2,True,,2.1785115926
2561,A.1 General,30,84,AD84,Specialised Lending,pre-operational phase,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,pre-operational phase,Categorie_template_2,True,,1.10346831715
2562,A.1 General,31,84,AE84,Specialised Lending,pre-operational phase,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,pre-operational phase,Categorie_template_2,True,,1.0481145778
2563,A.1 General,32,84,AF84,Specialised Lending,pre-operational phase,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,pre-operational phase,Categorie_template_2,True,,1.8147428138300001
2564,A.1 General,33,84,AG84,Specialised Lending,pre-operational phase,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,pre-operational phase,Categorie_template_2,True,,2.1408760990999998
2565,A.1 General,34,84,AH84,Specialised Lending,pre-operational phase,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,pre-operational phase,Categorie_template_2,True,,2.0154114831
