,PANEL,abscisse,ordinate,coord,H_Level_1,H_Level_2,V_Level_1,V_Level_2,V_Level_3,V_Level_4,Target,Modality,Level_1,Performed,Query_number,Result
3193,A.1 General,8,110,H110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,LTV > 100%,Categorie_template_2,False,,
3194,A.1 General,10,110,J110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,LTV > 100%,Categorie_template_2,False,,
3195,A.1 General,10,110,J110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,LTV > 100%,Categorie_template_2,False,,
3196,A.1 General,11,110,K110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,LTV > 100%,Categorie_template_2,False,,
3197,A.1 General,11,110,K110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,RWA,CCR,CCR,E7,LTV > 100%,Categorie_template_2,False,,
3198,A.1 General,12,110,L110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,LTV > 100%,Categorie_template_2,False,,
3199,A.1 General,12,110,L110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E8,LTV > 100%,Categorie_template_2,False,,
3200,A.1 General,15,110,O110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,LTV > 100%,Categorie_template_2,False,,
3201,A.1 General,15,110,O110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,Specific provisions,Specific provisions,E11,LTV > 100%,Categorie_template_2,False,,
3202,A.1 General,16,110,P110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,LTV > 100%,Categorie_template_2,False,,
3203,A.1 General,16,110,P110,Whole Loan,LTV > 100%,Amounts applying national rules at the reporting date,Provisions,General provisions,General provisions,E12,LTV > 100%,Categorie_template_2,False,,
3204,A.1 General,17,110,Q110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
3205,A.1 General,17,110,Q110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
3206,A.1 General,18,110,R110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,LTV > 100%,Categorie_template_2,False,,
3207,A.1 General,18,110,R110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E13,LTV > 100%,Categorie_template_2,False,,
3208,A.1 General,19,110,S110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,LTV > 100%,Categorie_template_2,False,,
3209,A.1 General,19,110,S110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,Total,E14,LTV > 100%,Categorie_template_2,False,,
3210,A.1 General,20,110,T110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,LTV > 100%,Categorie_template_2,False,,
3211,A.1 General,20,110,T110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,CCR,of which: CCR internal models,E15,LTV > 100%,Categorie_template_2,False,,
3212,A.1 General,21,110,U110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
3213,A.1 General,21,110,U110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,,,,LTV > 100%,Categorie_template_2,False,,
3214,A.1 General,22,110,V110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,LTV > 100%,Categorie_template_2,False,,
3215,A.1 General,22,110,V110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E16,LTV > 100%,Categorie_template_2,False,,
3216,A.1 General,24,110,X110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,LTV > 100%,Categorie_template_2,False,,
3217,A.1 General,24,110,X110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,On-balance sheet exposures,On-balance sheet exposures,E18,LTV > 100%,Categorie_template_2,False,,
3218,A.1 General,25,110,Y110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,LTV > 100%,Categorie_template_2,False,,
3219,A.1 General,25,110,Y110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,CCR,CCR,E19,LTV > 100%,Categorie_template_2,False,,
3220,A.1 General,26,110,Z110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,LTV > 100%,Categorie_template_2,False,,
3221,A.1 General,26,110,Z110,Whole Loan,LTV > 100%,Amounts applying revised rules for SA and for CCR exposures,RWA,Off-balance sheet exposures,Off-balance sheet exposures,E20,LTV > 100%,Categorie_template_2,False,,
3222,A.1 General,30,110,AD110,Whole Loan,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,LTV > 100%,Categorie_template_2,False,,
3223,A.1 General,30,110,AD110,Whole Loan,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","Exposures
(post-CCF, post-CRM)",E23,LTV > 100%,Categorie_template_2,False,,
3224,A.1 General,31,110,AE110,Whole Loan,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,LTV > 100%,Categorie_template_2,False,,
3225,A.1 General,31,110,AE110,Whole Loan,LTV > 100%,SA-CCR,"CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)","CCR exposures evaluated under previous non-internal method (CEM, SM, OEM) (if applicable)",Difference in RWA,E24,LTV > 100%,Categorie_template_2,False,,
3226,A.1 General,32,110,AF110,Whole Loan,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,LTV > 100%,Categorie_template_2,False,,
3227,A.1 General,32,110,AF110,Whole Loan,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",Total,E25,LTV > 100%,Categorie_template_2,False,,
3228,A.1 General,33,110,AG110,Whole Loan,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,LTV > 100%,Categorie_template_2,False,,
3229,A.1 General,33,110,AG110,Whole Loan,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied","Exposures 
(post-CCF, post-CRM)",of which: CCR,E26,LTV > 100%,Categorie_template_2,False,,
3230,A.1 General,34,110,AH110,Whole Loan,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,LTV > 100%,Categorie_template_2,False,,
3231,A.1 General,34,110,AH110,Whole Loan,LTV > 100%,Output floor,"Full non-modelling approach
Leave empty if IMM not applied",RWA,RWA,E27,LTV > 100%,Categorie_template_2,False,,
3232,A.1 General,36,110,AJ110,Whole Loan,LTV > 100%,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,LTV > 100%,Categorie_template_2,False,,
3233,A.1 General,36,110,AJ110,Whole Loan,LTV > 100%,EU-specific: transitional SA-CCR application for credit risk output floor,"Full non-modelling approach 
Use of SA-CCR with alpha = 1 for CCR exposures calculated under the IMM for RWA not subject to a floor, and CR-SA for RWA calculation
Leave empty if IMM not applied","Exposures
(post-CCF, post-CRM)",of which: CCR,E29,LTV > 100%,Categorie_template_2,False,,
3234,A.1 General,3,111,C111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3235,A.1 General,3,111,C111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3236,A.1 General,3,111,C111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3237,A.1 General,3,111,C111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3238,A.1 General,3,111,C111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3239,A.1 General,3,111,C111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3240,A.1 General,4,111,D111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3241,A.1 General,4,111,D111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,Categorie_template_2,False,,
3242,A.1 General,4,111,D111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3243,A.1 General,4,111,D111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3244,A.1 General,4,111,D111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,,False,,
3245,A.1 General,4,111,D111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,On-balance sheet exposures (post-CRM),On-balance sheet exposures (post-CRM),E1,Requirements not met,Categorie_template_2,False,,
3246,A.1 General,5,111,E111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3247,A.1 General,5,111,E111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,Categorie_template_2,False,,
3248,A.1 General,5,111,E111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3249,A.1 General,5,111,E111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3250,A.1 General,5,111,E111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,,False,,
3251,A.1 General,5,111,E111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,Total,E2,Requirements not met,Categorie_template_2,False,,
3252,A.1 General,6,111,F111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3253,A.1 General,6,111,F111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,Categorie_template_2,False,,
3254,A.1 General,6,111,F111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3255,A.1 General,6,111,F111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3256,A.1 General,6,111,F111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,,False,,
3257,A.1 General,6,111,F111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,CCR,of which: CCR internal models,E3,Requirements not met,Categorie_template_2,False,,
3258,A.1 General,7,111,G111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3259,A.1 General,7,111,G111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3260,A.1 General,7,111,G111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3261,A.1 General,7,111,G111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3262,A.1 General,7,111,G111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,,False,,
3263,A.1 General,7,111,G111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,,,,Requirements not met,Categorie_template_2,False,,
3264,A.1 General,8,111,H111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3265,A.1 General,8,111,H111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,Categorie_template_2,False,,
3266,A.1 General,8,111,H111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3267,A.1 General,8,111,H111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3268,A.1 General,8,111,H111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,,False,,
3269,A.1 General,8,111,H111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,Exposures post substitution,Off-balance sheet exposures (post-CCF post-CRM),Off-balance sheet exposures (post-CCF post-CRM),E4,Requirements not met,Categorie_template_2,False,,
3270,A.1 General,10,111,J111,Whole Loan,Requirements not met,Amounts applying national rules at the reporting date,RWA,On-balance sheet exposures,On-balance sheet exposures,E6,Requirements not met,,False,,
